53.366566866	90.2080300059
52.8019793617	90.0880645063
47.0541298828	90.458936026
42.4484337816	89.5077001153
42.7040363241	90.4426288607
32.3789386326	90.144142631
32.5307027362	70.1573965085
33.3652644305	70.4593354392
32.6560991775	70.0510704992
22.9550932697	70.4268951523
27.1498436318	70.2108058428
26.1669092779	70.5003151212
26.3314570795	50.494556525
22.0037091415	50.4994401238
23.2847479782	50.4743528321
27.6340383923	50.5036668574
32.0371080007	50.5000661229
29.3365106528	50.461893969
40.816953133	50.4877601957
42.7390751173	50.483155992
51.8678937691	50.4932732621
43.3710018924	50.5008373234
53.0427983006	50.4875038691
56.6189102967	50.5033740178
70.568289819	50.4962361243
67.870887292	70.0680261345
58.8215465891	70.4557817483
60.1869278445	70.4835512458
59.4355174849	50.4206326073
49.5858434795	50.4349813825
41.7797417848	50.4706422808
46.1276863394	30.4494107792
38.0337837705	50.4908995189
44.5468412844	50.4159133758
46.2381175975	30.4956129408
49.7397453317	30.4727248868
39.1102518936	30.4786951789
39.1428377913	30.7928559394
34.6254702671	30.4997410297
34.7542074707	30.4958650002
36.7537002386	50.5293043035
37.0193512929	50.4926666972
41.4171152753	50.4697734181
22.8171074784	30.4360403387
34.800701463	30.4979313851
27.8918897953	30.4849702595
32.8706391587	30.5023417488
37.7940494081	30.4926383364
35.6673163042	30.522035054
48.4422995026	30.5017227753
58.6693732631	30.5068378948
47.9169554375	30.4867257545
51.8941663939	30.494755684
51.7490891643	30.4729933399
58.2465530013	50.4428744949
57.3106968674	50.4825132895
67.9680481127	50.4521589097
65.9493192681	50.494240794
55.7470928102	50.4789748003
68.4030100436	50.4986272318
76.696465628	50.4938305609
67.2148371159	70.2600284356
72.3020057291	70.2204373812
66.7632573944	70.4738617113
51.6803004439	89.9970275485
53.0965573571	89.540243712
42.2422929389	89.7085785936
56.2338756577	89.635308157
54.6809865825	89.9645994589
57.9026866088	89.6184017294
51.8202625467	89.8341303987
56.8283953362	89.5836647251
58.2722785867	69.9002729578
51.8281274487	70.3526492053
44.8499842618	70.3952029719
24.2703823928	50.4855676918
34.7424714403	70.3399348879
37.7993149267	70.4695358763
49.7869410649	89.6580469945
59.751497414	89.7319325216
64.7747992444	90.132316736
70.8444476004	89.9242090159
70.6059455116	90.042061963
78.6424883907	89.5512032307
70.810692254	89.5926540118
66.7699466213	70.4233752108
73.3363681612	70.3169271705
73.1051481627	70.300511881
74.6782541432	70.4453141903
80.240250951	70.3543089613
70.9468490729	50.4727017878
88.6626638086	50.4553260208
84.405952832	50.4948658866
75.9871047068	50.4919669557
91.1120854191	50.489389393
98.2881232748	30.6039193719
95.0652748396	30.5004028652
95.2492339568	30.4594542144
49.6561262881	50.4313198677
63.0186009279	30.4925819262
70.5382006004	30.4835582526
70.0868697658	30.5100448173
62.6856904424	30.5464245575
69.239417959	30.5060052447
80.4002336791	30.4850063746
74.6478782284	30.6738628584
65.9952727194	30.4750241915
67.0885590036	30.4945239508
59.8525770283	10.5431877763
53.7489900744	10.5225745323
58.2390955164	10.4948990284
54.810300495	10.7249292845
52.9767123211	10.859490276
52.2038939272	10.4956369212
50.7451622429	10.5249055723
42.7131936166	10.4875472428
45.3172255098	10.4958733944
53.116915041	10.5068605973
57.049801823	10.5081369414
54.8546309465	10.4639151924
54.9248425638	10.498331942
63.3095540306	10.4888142392
49.7494984129	10.4858029097
41.1693104232	10.4973002433
46.6883404976	10.5075321353
52.4189219215	10.4959063596
50.8784883796	10.5030898746
57.0533061394	10.5140692392
70.7864511597	10.5136950409
56.7721495656	10.5032723508
75.4772220231	10.5185680355
76.7659121498	10.496999064
77.621049129	10.4958742318
65.4144870523	10.6818401251
69.9647805002	10.5072329326
64.9697382623	10.4821595117
38.0502407785	30.4079460343
42.2241202189	30.4980371582
87.6984642949	50.4899365296
52.3603310701	89.7043170068
51.4067867898	89.7121385499
43.588468468	89.7455365536
