65.8155400946	95.5883740582
65.6722651618	91.9334018119
39.002716451	92.26183816
37.7953028026	93.5324553607
35.5139005857	89.5991901138
39.2194529062	83.5434818364
31.5882013862	77.0280524208
32.6577782482	80.1138612983
31.6415992679	77.6108331874
30.9871426099	63.9440280336
27.4396322054	65.7444629564
30.5783699449	65.5219454667
28.809401637	59.6210044666
27.9395185786	50.9850621313
33.8499497887	46.2844744465
32.628463049	54.0637204929
32.4386500903	49.9030194916
35.8382920833	53.3514883396
37.1420429198	49.7419879519
34.6445467746	54.4441077764
35.675404696	49.6256433471
64.99458547	49.4621728312
66.1291498342	61.6437178853
65.790651882	55.9453737171
67.5017806138	60.8502274659
67.6295142176	61.4291060701
63.9100640599	62.9723349305
66.5493579687	67.7255886599
64.0515417112	48.8200939835
68.1932895833	46.5435408096
65.2783891952	44.8203529292
34.9976613883	28.6329939351
33.9237661692	53.5586885227
66.0044543688	52.6846691452
37.0232562464	32.1184816794
34.6982700852	36.4753541349
34.8634441715	30.9392745218
31.0900650789	32.3837547196
34.9213061465	35.4184380529
30.343361183	32.5245631742
35.4833288685	44.4916349303
33.2349104271	38.502483721
35.4399436182	47.7975176939
33.8735095227	37.056028453
28.5641377966	34.6263997171
31.3195486706	31.6639905316
30.796174379	23.5190343602
34.2333554347	22.4959116015
36.6307877065	31.4768312621
34.5486191018	26.1110878654
37.5196356	29.2676058936
62.4256973267	34.0442062707
64.320383794	31.7856294846
65.4455325117	43.2734991936
64.3256315887	41.6159763773
65.264338195	35.7175447772
66.388704175	38.8447443366
68.1914228192	45.1694864796
68.5406624515	48.4385263389
67.6614312657	51.0685845873
68.6755160534	50.465234811
69.0817099788	55.4740530987
69.048716493	66.3660457477
67.3082233775	71.5902965807
38.714899408	76.3969778172
35.5480948795	89.3049758407
36.7106729424	86.0749670003
64.9126624396	87.6457960566
66.0641357377	89.2086685815
64.9359294757	87.0721381174
67.0265507063	76.2225153324
65.3140322257	77.9387440331
64.2952177764	84.1258572133
38.7980121423	74.6106304299
34.6757573144	79.6375987743
30.7192619427	58.812060082
34.1051509268	64.1291972267
33.4233718511	67.0957433613
66.3138096741	98.9310270371
65.3096314498	98.1651568396
65.7140760682	99.2837639519
67.5934531877	90.9519098246
66.3880173202	89.2812304744
67.8061881135	91.6881773501
70.9626103129	86.5181213517
71.9936371714	78.8209480695
72.4798343312	80.8006830564
74.0784292286	72.9515308522
72.0362880189	69.7160484161
72.9981862717	59.6656447092
74.8121312339	57.5898837631
73.0273050243	46.2741878725
77.067111934	51.4869181896
75.0171368727	46.6224426489
76.6653077326	38.440250966
77.9158742329	45.9268433826
73.7420460836	39.1209853231
75.3298157891	32.8303519164
63.4104355141	38.377735614
68.856486669	43.084147214
66.3377850519	33.3065100022
64.2037185014	26.6441143003
64.4986348346	22.863501327
68.8909906096	27.2962056672
72.371523338	21.9616397473
69.7654249704	19.999850454
68.6213124429	18.9156764428
64.2977371716	20.4287496884
66.6992650902	18.5910853404
67.5445276811	16.4479381344
63.9469519836	18.6928454476
64.3881920705	15.7728122808
65.570045691	23.7657582226
38.4028368753	19.0468586722
37.8323600164	14.4694894463
36.9041611715	13.5838157511
36.286143052	17.1057707266
62.7866325947	13.9189931024
66.8176792234	11.4124971575
66.755021412	18.0853051378
65.4155283864	10.4635122068
36.9463314417	13.5143774996
37.8254347391	9.60103429534
36.722837943	9.33330210686
67.0733217806	6.04921458162
64.601818107	12.0019169643
65.4372821806	15.5453860785
67.0040223792	15.3458266393
66.7241920702	5.24980548075
68.3076187632	13.2809165227
68.7680482759	13.5214565521
74.1672717461	5.34988087254
64.9003579699	16.2452583689
68.7634335463	8.70057294385
66.8169139163	12.2732943361
67.3093466467	0.217006270014
34.7318293093	19.6017950724
33.6744421497	26.09049021
75.6272550236	37.128751949
40.6101254225	89.1362398699
39.1143664549	96.4817513202
34.5838289299	89.5889019877
